"provided","standard"
"#geo+lat",NA
"51.247253","51.247253"
"52.206458","52.206458"
"49.842031","49.842031"
"52.309134","52.309134"
"50.621436","50.621436"
"49.962818","49.962818"
"53.28395","53.28395"
"54.129033","54.129033"
"50.318293","50.318293"
"50.734202","50.734202"
"53.835464","53.835464"
"52.283858","52.283858"
"53.582707","53.582707"
"43.346964","43.346964"
"45.332961","45.332961"
"44.927805","44.927805"
"57.189719","57.189719"
"49.724836","49.724836"
"49.402562","49.402562"
"41.518365","41.518365"
"42.17682","42.17682"
"40.162418","40.162418"
"45.739855","45.739855"
"44.69075","44.69075"
"37.461206","37.461206"
"39.309766","39.309766"
"39.63943","39.63943"
"52.910301","52.910301"
"58.280449","58.280449"
"49.253559","49.253559"
"40.6285","40.6285"
"42.066696","42.066696"
"41.801452","41.801452"
"42.255307","42.255307"
"46.410728","46.410728"
"64.832997","64.832997"
"46.09492","46.09492"
"45.179126","45.179126"
"38.708067","38.708067"
"54.282013","54.282013"
"54.550455","54.550455"
"43.26872","43.26872"
"52.792407","52.792407"
"45.185147","45.185147"
"57.223881","57.223881"
"47.737084","47.737084"
"49.599612","49.599612"
"48.574041","48.574041"
"46.891548","46.891548"
"51.202858","51.202858"
"47.251409","47.251409"
"41.849113","41.849113"
"41.527042","41.527042"
"42.67034","42.67034"
"60.240625","60.240625"
"62.073919","62.073919"
"64.373656","64.373656"
"60.826543","60.826543"
"37.596538","37.596538"
"40.750526","40.750526"
"35.171255","35.171255"
"41.611","41.611"
"46.66268","46.66268"
"48.926546","48.926546"
"41.297502","41.297502"
"35.265379","35.265379"
"51.043432","51.043432"
"48.405051","48.405051"
"38.367847","38.367847"
"37.596723","37.596723"
"38.222972","38.222972"
"40.318124","40.318124"
"44.448835","44.448835"
"53.418482","53.418482"
"43.035568","43.035568"
"57.084283","57.084283"
"58.452918","58.452918"
"54.520508","54.520508"
"56.091609","56.091609"
"50.334829","50.334829"
"54.928337","54.928337"
"51.347162","51.347162"
"49.612761","49.612761"
"49.422983","49.422983"
"47.369854","47.369854"
"49.713595","49.713595"
"51.393248","51.393248"
"39.709041","39.709041"
"37.911732","37.911732"
"40.884899","40.884899"
"48.507933","48.507933"
"40.326111","40.326111"
"52.477021","52.477021"
"46.421462","46.421462"
"56.601523","56.601523"
"55.994787","55.994787"
"59.970929","59.970929"
"46.304671","46.304671"
"46.097666","46.097666"
"45.711878","45.711878"
"46.533032","46.533032"
"45.62157","45.62157"
"46.029176","46.029176"
"46.474579","46.474579"
"46.669889","46.669889"
"45.959782","45.959782"
"45.691165","45.691165"
"46.263351","46.263351"
"46.133255","46.133255"
"43.946163","43.946163"
"45.404899","45.404899"
"45.831646","45.831646"
"38.385418","38.385418"
"47.116641","47.116641"
"62.70596","62.70596"
"43.54059","43.54059"
"35.380719","35.380719"
"46.563665","46.563665"
"46.043048","46.043048"
"46.735413","46.735413"
"48.200164","48.200164"
"47.486226","47.486226"
"46.429441","46.429441"
"47.130985","47.130985"
"47.642476","47.642476"
"47.472629","47.472629"
"47.856454","47.856454"
"47.112794","47.112794"
"47.610748","47.610748"
"47.988372","47.988372"
"47.252834","47.252834"
"46.452574","46.452574"
"47.998398","47.998398"
"46.512422","46.512422"
"47.147868","47.147868"
"47.131402","47.131402"
"46.692149","46.692149"
"51.702506","51.702506"
"43.053883","43.053883"
"43.797295","43.797295"
"37.061014","37.061014"
"46.172367","46.172367"
"46.273235","46.273235"
"46.942178","46.942178"
"47.237306","47.237306"
"46.812237","46.812237"
"45.938093","45.938093"
"44.140792","44.140792"
"44.144127","44.144127"
"45.004246","45.004246"
"46.549997","46.549997"
"45.753652","45.753652"
"44.286638","44.286638"
"47.671302","47.671302"
"44.272504","44.272504"
"45.114672","45.114672"
"47.705953","47.705953"
"45.85906","45.85906"
"47.637703","47.637703"
"44.027822","44.027822"
"44.986929","44.986929"
"46.526869","46.526869"
"45.788059","45.788059"
"65.264795","65.264795"
"57.759892","57.759892"
"58.98094","58.98094"
"38.985561","38.985561"
"43.40517","43.40517"
"48.480815","48.480815"
"61.434398","61.434398"
"63.15587","63.15587"
"40.022103","40.022103"
"43.395067","43.395067"
"41.111377","41.111377"
"43.884514","43.884514"
"94.79304","94.79304"
"38.666667","38.666667"
